Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,I1_5,cov0-20,PASS,*,QUAL,*,0.423242,0.722222,0.857739,0.533714,96,260,380403144.000000,2588458.000000,0.000000,2091,.,.,1085.000000,1006.000000,,1.07852882704,885,.,.,419.000000,466.000000,,0.899141630901,1206,.,.,666.000000,540.000000,,1.23333333333,9110,.,.,1485.000000,7453.000000,,0.199248624715,936,.,.,401.000000,509.000000,,0.787819253438,360,.,.,155.000000,179.000000,,0.865921787709,7814,.,.,929.000000,6765.000000,,0.137324464154
INDEL,I1_5,cov20-40,ALL,*,QUAL,*,0.928178,0.960705,0.070266,0.944161,2292,4169,1088543412.000000,938046664.000000,0.000000,178846,.,.,124704.000000,54142.000000,,2.30327656902,166001,.,.,113608.000000,52393.000000,,2.16838127231,12845,.,.,11096.000000,1749.000000,,6.34419668382,183061,.,.,106186.000000,64767.000000,,1.63950777402,163510,.,.,98471.000000,54295.000000,,1.81362924763,6688,.,.,3529.000000,2172.000000,,1.62476979742,12863,.,.,4186.000000,8300.000000,,0.504337349398
INDEL,I1_5,cov20-40,PASS,*,QUAL,*,0.928178,0.960705,0.070266,0.944161,2292,4169,1088543412.000000,938046664.000000,0.000000,178846,.,.,124704.000000,54142.000000,,2.30327656902,166001,.,.,113608.000000,52393.000000,,2.16838127231,12845,.,.,11096.000000,1749.000000,,6.34419668382,183061,.,.,106186.000000,64767.000000,,1.63950777402,163510,.,.,98471.000000,54295.000000,,1.81362924763,6688,.,.,3529.000000,2172.000000,,1.62476979742,12863,.,.,4186.000000,8300.000000,,0.504337349398
INDEL,I1_5,cov40-60,ALL,*,QUAL,*,0.980883,0.987675,0.030119,0.984267,718,1549,1655614917.000000,1601320924.000000,0.000000,196007,.,.,129691.000000,66316.000000,,1.95565172809,192260,.,.,126462.000000,65798.000000,,1.92197331226,3747,.,.,3229.000000,518.000000,,6.23359073359,200271,.,.,120664.000000,70582.000000,,1.70955767759,191845,.,.,115802.000000,67533.000000,,1.7147468645,2394,.,.,1332.000000,795.000000,,1.67547169811,6032,.,.,3530.000000,2254.000000,,1.56610470275
INDEL,I1_5,cov40-60,PASS,*,QUAL,*,0.980883,0.987675,0.030119,0.984267,718,1549,1655614917.000000,1601320924.000000,0.000000,196007,.,.,129691.000000,66316.000000,,1.95565172809,192260,.,.,126462.000000,65798.000000,,1.92197331226,3747,.,.,3229.000000,518.000000,,6.23359073359,200271,.,.,120664.000000,70582.000000,,1.70955767759,191845,.,.,115802.000000,67533.000000,,1.7147468645,2394,.,.,1332.000000,795.000000,,1.67547169811,6032,.,.,3530.000000,2254.000000,,1.56610470275
INDEL,I1_5,cov60-80,ALL,*,QUAL,*,0.88658,0.92074,0.354096,0.903337,18,105,35141832.000000,21471094.000000,0.000000,2310,.,.,1525.000000,785.000000,,1.94267515924,2048,.,.,1306.000000,742.000000,,1.76010781671,262,.,.,219.000000,43.000000,,5.09302325581,3516,.,.,2224.000000,1168.000000,,1.90410958904,2091,.,.,1261.000000,764.000000,,1.65052356021,180,.,.,143.000000,28.000000,,5.10714285714,1245,.,.,820.000000,376.000000,,2.18085106383
INDEL,I1_5,cov60-80,PASS,*,QUAL,*,0.88658,0.92074,0.354096,0.903337,18,105,35141832.000000,21471094.000000,0.000000,2310,.,.,1525.000000,785.000000,,1.94267515924,2048,.,.,1306.000000,742.000000,,1.76010781671,262,.,.,219.000000,43.000000,,5.09302325581,3516,.,.,2224.000000,1168.000000,,1.90410958904,2091,.,.,1261.000000,764.000000,,1.65052356021,180,.,.,143.000000,28.000000,,5.10714285714,1245,.,.,820.000000,376.000000,,2.18085106383
INDEL,I1_5,cov80-,ALL,*,QUAL,*,0.407855,0.556,0.866738,0.470543,17,53,23255199.000000,1402877.000000,0.000000,331,.,.,273.000000,58.000000,,4.70689655172,135,.,.,104.000000,31.000000,,3.35483870968,196,.,.,169.000000,27.000000,,6.25925925926,1876,.,.,1285.000000,526.000000,,2.44296577947,139,.,.,97.000000,36.000000,,2.69444444444,111,.,.,86.000000,17.000000,,5.05882352941,1626,.,.,1102.000000,473.000000,,2.32980972516
INDEL,I1_5,cov80-,PASS,*,QUAL,*,0.407855,0.556,0.866738,0.470543,17,53,23255199.000000,1402877.000000,0.000000,331,.,.,273.000000,58.000000,,4.70689655172,135,.,.,104.000000,31.000000,,3.35483870968,196,.,.,169.000000,27.000000,,6.25925925926,1876,.,.,1285.000000,526.000000,,2.44296577947,139,.,.,97.000000,36.000000,,2.69444444444,111,.,.,86.000000,17.000000,,5.05882352941,1626,.,.,1102.000000,473.000000,,2.32980972516
INDEL,I6_15,*,ALL,*,QUAL,*,0.825628,0.94202,0.07904,0.879992,839,2083,3022319832,2596627385.000000,0.000000,63032,.,.,50457.000000,12575.000000,,4.01248508946,52041,.,.,40518.000000,11523.000000,,3.51627180422,10991,.,.,9939.000000,1052.000000,,9.44771863118,55377,.,.,29218.000000,14505.000000,,2.0143398828,48043,.,.,26051.000000,11431.000000,,2.27897821713,2957,.,.,1442.000000,801.000000,,1.80024968789,4377,.,.,1725.000000,2273.000000,,0.758908930928
